date;state;country;confirmed;confirmed_filtered;confirmed_DR;confirmed_filtered_DR
2020-04-30;no;Kuwait;4024.0;4039.999999999999;12.789954337899548;14.340043043423233
2020-04-30;no;Kosovo;799.0;797.5999999999998;83.12280701754388;62.874666666666954
2020-04-30;no;Korea, South;10774.0;10774.599999999999;1656.4102564102568;1297.1485943773394
2020-04-30;no;Lebanon;725.0;724.9999999999999;180.25000000000006;160.10370370370168
2020-04-30;no;MS Zaandam;9.0;8.999999999999998;inf;
2020-04-30;no;Mozambique;76.0;77.19999999999999;inf;
2020-04-30;no;Malawi;37.0;36.79999999999999;72.6666666666667;
2020-04-30;no;Malaysia;6002.0;6008.999999999998;78.57836644591615;91.84131890777974
2020-04-30;no;Maldives;468.0;401.19999999999993;3.045871559633028;6.029239766081873
2020-04-30;no;Mali;490.0;489.5999999999999;14.101010101010106;18.17777777777778
2020-04-30;no;Malta;465.0;464.19999999999993;132.00000000000003;124.46846846846793
2020-04-30;no;Mauritania;8.0;7.799999999999998;15.333333333333337;
2020-04-30;no;Mauritius;332.0;332.4;-332.6666666666668;-1663.3333333334283
2020-04-30;no;Mexico;19224.0;19320.399999999994;14.502427184466026;14.295010960568382
2020-04-30;no;Moldova;3897.0;3867.5999999999995;29.101673101673107;32.83756197142019
2020-04-30;no;Monaco;95.0;94.99999999999999;inf;
2020-04-30;no;Mongolia;38.0;38.19999999999999;inf;
2020-04-30;no;Montenegro;322.0;321.79999999999995;643.3333333333336;1607.9999999998627
2020-04-30;no;Morocco;4423.0;4458.799999999999;50.666666666666686;39.02964959568727
2020-04-30;no;Kenya;396.0;399.9999999999999;34.969696969696976;30.20833333333337
2020-04-30;no;Madagascar;128.0;130.2;inf;85.82222222222184
2020-04-30;no;Kazakhstan;3402.0;3404.2;17.008000000000006;16.873116018226405
2020-04-30;no;Guyana;82.0;79.6;19.500000000000007;
2020-04-30;no;Japan;14284.0;14327.799999999996;66.38364779874217;57.7506152584087
2020-04-30;no;Estonia;1689.0;1681.5999999999997;115.28735632183913;162.25889967637616
2020-04-30;no;Eswatini;100.0;95.19999999999999;6.022988505747127;
2020-04-30;no;Ethiopia;131.0;130.59999999999997;51.600000000000016;67.7543859649126
2020-04-30;no;Fiji;18.0;17.999999999999996;inf;
2020-04-30;no;Finland;4995.0;4973.5999999999985;38.27712418300655;51.02301255230131
2020-04-30;no;France;165764.0;166240.39999999997;-180.50407387289525;226.71732384081963
2020-04-30;no;Gabon;276.0;280.19999999999993;13.859649122807024;11.473214285714292
2020-04-30;no;Gambia;11.0;11.999999999999996;20.66666666666667;
2020-04-30;no;Georgia;539.0;542.9999999999999;37.309523809523824;31.8989898989899
2020-04-30;no;Germany;163009.0;162700.79999999996;104.28586804434401;128.99685735591868
2020-04-30;no;Ghana;2074.0;1931.7999999999997;8.959470636889993;15.873432487605706
2020-04-30;no;Greece;2591.0;2592.999999999999;206.2133333333334;142.27624309392337
2020-04-30;no;Grenada;20.0;19.999999999999996;39.33333333333335;
2020-04-30;no;Guatemala;599.0;603.5999999999999;16.289855072463777;18.971302428256084
2020-04-30;no;Guinea;1495.0;1441.7999999999997;10.682352941176473;13.9972337482711
2020-04-30;no;Guinea-Bissau;205.0;199.39999999999998;2.4393939393939403;4.156357388316152
2020-04-30;no;Haiti;81.0;80.6;31.066666666666674;
2020-04-30;no;Holy See;11.0;10.599999999999998;20.66666666666667;
2020-04-30;no;Honduras;771.0;804.9999999999998;21.362318840579714;14.195183776932856
2020-04-30;no;Hungary;2775.0;2791.2;43.126984126984134;37.66112650046154
2020-04-30;no;Iceland;1797.0;1796.9999999999995;1796.333333333334;1496.4999999999434
2020-04-30;no;India;34863.0;35240.99999999999;18.69624187623623;16.9513807460277
2020-04-30;no;Indonesia;10118.0;10158.8;32.28995057660627;28.731264637002315
2020-04-30;no;Iran;94640.0;94594.99999999999;91.07684824902728;92.28596785326837
2020-04-30;no;Iraq;2085.0;2077.5999999999995;25.54564755838642;28.45106382978723
2020-04-30;no;Ireland;20612.0;20550.199999999997;55.09478458049888;65.31698397332443
2020-04-30;no;Israel;15946.0;15958.799999999997;145.2844036697248;122.91097308488595
2020-04-30;no;Italy;205463.0;205462.99999999997;102.83964965470778;103.46821240317979
2020-04-30;no;Jamaica;422.0;415.3999999999999;13.58620689655173;21.91896869244937
2020-04-30;no;Jordan;453.0;454.4;225.50000000000009;196.57971014492662
2020-04-30;no;Nepal;57.0;57.19999999999999;37.33333333333336;
2020-04-30;no;Eritrea;39.0;38.99999999999999;inf;
2020-04-30;no;New Zealand;1479.0;1480.1999999999996;590.5333333333335;476.4946236559281
2020-04-30;no;Spain;213435.0;213784.59999999998;159.56048084147264;144.45213960133404
2020-04-30;no;Sri Lanka;663.0;665.1999999999999;29.257575757575765;22.481220657276975
2020-04-30;no;Sudan;442.0;451.99999999999994;6.102150537634411;6.362153344208812
2020-04-30;no;Suriname;10.0;9.999999999999998;inf;
2020-04-30;no;Sweden;21092.0;20923.399999999994;27.65239066394744;33.649105367793325
2020-04-30;no;Switzerland;29586.0;29555.799999999996;182.72670807453423;226.87586738627485
2020-04-30;no;Syria;43.0;43.39999999999999;inf;
2020-04-30;no;Taiwan*;429.0;429.5999999999999;inf;1430.6666666667484
2020-04-30;no;Tajikistan;15.0;21.199999999999996;0.6666666666666669;
2020-04-30;no;Tanzania;480.0;443.7999999999999;4.637200736648253;11.259668508287298
2020-04-30;no;Thailand;2954.0;2952.999999999999;368.2916666666668;403.53424657535754
2020-04-30;no;Timor-Leste;24.0;23.999999999999996;inf;
2020-04-30;no;Togo;116.0;113.99999999999999;12.70588235294118;21.799999999999972
2020-04-30;no;Trinidad and Tobago;116.0;115.99999999999999;inf;1159.3333333333173
2020-04-30;no;Tunisia;994.0;991.1999999999998;103.47368421052633;107.94871794871767
2020-04-30;no;Turkey;120204.0;119842.59999999998;42.32822914790129;48.16620172847627
2020-04-30;no;US;1072667.0;1074815.1999999997;36.527008346602756;36.9242379325598
2020-04-30;no;Uganda;83.0;83.19999999999999;40.500000000000014;
2020-04-30;no;Ukraine;10406.0;10390.799999999997;19.867469879518076;21.353709283971902
2020-04-30;no;United Arab Emirates;12481.0;12485.399999999998;21.671207992733887;21.9088517770845
2020-04-30;no;United Kingdom;177543.0;177008.59999999998;33.1878227953678;36.19627038647644
2020-04-30;no;Uruguay;643.0;639.5999999999999;70.2962962962963;85.47747747747775
2020-04-30;no;Uzbekistan;2039.0;2036.7999999999997;39.86666666666668;46.25986078886297
2020-04-30;no;Venezuela;333.0;334.5999999999999;165.50000000000006;127.61538461538632
2020-04-30;no;Vietnam;270.0;269.99999999999994;inf;inf
2020-04-30;no;West Bank and Gaza;344.0;347.3999999999999;687.3333333333336;156.90909090908966
2020-04-30;no;Western Sahara;6.0;5.999999999999999;inf;
2020-04-30;no;Yemen;6.0;5.999999999999999;1.733333333333334;
2020-04-30;no;Zambia;106.0;105.19999999999997;18.060606060606062;19.166666666666686
2020-04-30;no;South Sudan;35.0;38.599999999999994;68.6666666666667;
2020-04-30;no;South Africa;5647.0;5655.999999999998;16.377880184331804;18.170284938941673
2020-04-30;no;Somalia;601.0;596.5999999999999;15.625570776255715;15.734082397003737
2020-04-30;no;Slovenia;1429.0;1425.5999999999997;135.07936507936515;189.08444444444734
2020-04-30;no;Nicaragua;14.0;13.599999999999998;26.666666666666675;
2020-04-30;no;Niger;719.0;720.9999999999999;142.73333333333338;106.59701492537332
2020-04-30;no;Nigeria;1932.0;1949.9999999999995;8.653333333333338;8.983915126625602
2020-04-30;no;North Macedonia;1465.0;1465.5999999999997;65.5757575757576;67.16899224806203
2020-04-30;no;Norway;7738.0;7739.999999999999;197.50427350427358;165.12732474964108
2020-04-30;no;Oman;2348.0;2336.5999999999995;20.74654377880185;25.467723669309187
2020-04-30;no;Pakistan;18114.0;17928.6;12.992403759495307;15.809693558474024
2020-04-30;no;Panama;6532.0;6548.199999999999;24.697977821265503;31.556882255389723
2020-04-30;no;Papua New Guinea;8.0;7.999999999999998;inf;
2020-04-30;no;Paraguay;266.0;289.4;18.370370370370377;10.66666666666666
2020-04-30;no;Peru;36976.0;37017.99999999999;11.763682451895384;12.813434415107489
2020-04-30;no;Philippines;8488.0;8471.599999999999;31.016352201257877;35.1476109215017
2020-04-30;no;Poland;12877.0;12842.999999999996;38.174001011633806;42.37554880108094
2020-04-30;no;Portugal;25045.0;24882.599999999995;68.11618257261414;92.93735849056606
2020-04-30;no;Netherlands;39316.0;39312.19999999999;86.32148148148151;98.84937769875522
2020-04-30;no;Qatar;13409.0;13372.399999999998;16.97759856630825;16.989018869615872
2020-04-30;no;Russia;106498.0;107587.99999999997;15.427872230808868;14.268555219328789
2020-04-30;no;Rwanda;243.0;236.79999999999995;14.623655913978498;21.37106918238995
2020-04-30;no;Saint Kitts and Nevis;15.0;14.999999999999996;inf;
2020-04-30;no;Saint Lucia;17.0;16.599999999999998;16.33333333333334;
2020-04-30;no;Saint Vincent and the Grenadines;16.0;15.799999999999997;31.333333333333343;
2020-04-30;no;San Marino;569.0;568.9999999999999;70.20833333333336;66.73809523809544
2020-04-30;no;Sao Tome and Principe;14.0;12.399999999999999;3.333333333333334;
2020-04-30;no;Saudi Arabia;22753.0;22757.59999999999;16.001993024414556;16.208777634929074
2020-04-30;no;Senegal;933.0;955.3999999999999;15.987878787878799;12.040072859744992
2020-04-30;no;Serbia;9009.0;8920.199999999999;34.15364583333335;42.408958130477004
2020-04-30;no;Seychelles;11.0;10.999999999999996;inf;
2020-04-30;no;Sierra Leone;124.0;124.59999999999998;11.066666666666672;10.806349206349207
2020-04-30;no;Singapore;16169.0;16281.999999999996;25.594417077175706;23.679995960819998
2020-04-30;no;Slovakia;1396.0;1396.1999999999998;231.72222222222226;278.22666666666674
2020-04-30;no;Romania;12240.0;12226.599999999999;38.28418803418804;40.830369357045065
2020-04-30;no;Equatorial Guinea;315.0;314.99999999999994;inf;26.631578947368403
2020-04-30;no;Zimbabwe;40.0;35.599999999999994;8.66666666666667;
2020-04-30;no;Egypt;5537.0;5586.999999999999;21.34276094276095;19.149110149110136
2020-04-30;Hunan;China;1019.0;1018.9999999999998;inf;3.820089087595998e+31
2020-04-30;Inner Mongolia;China;201.0;200.39999999999998;200.00000000000006;399.8666666666668
2020-04-30;Isle of Man;United Kingdom;315.0;314.5999999999999;104.11111111111116;156.23333333333562
2020-04-30;Jiangsu;China;653.0;652.9999999999999;inf;inf
2020-04-30;Jiangxi;China;937.0;936.9999999999998;inf;3.512682507436163e+31
2020-04-30;Jilin;China;111.0;111.19999999999999;221.33333333333343;276.9999999999961
2020-04-30;Liaoning;China;146.0;145.99999999999997;inf;inf
2020-04-30;Macau;China;45.0;44.99999999999999;inf;
2020-04-30;Manitoba;Canada;277.0;277.59999999999997;137.50000000000006;145.12280701754347
2020-04-30;Martinique;France;178.0;177.19999999999996;117.33333333333336;220.50000000000082
2020-04-30;Mayotte;France;539.0;507.3999999999999;12.312236286919836;17.384057971014496
2020-04-30;Montserrat;United Kingdom;11.0;10.999999999999996;inf;
2020-04-30;New Brunswick;Canada;118.0;117.99999999999997;inf;3.538924532571759e+31
2020-04-30;New Caledonia;France;18.0;17.999999999999996;inf;
2020-04-30;New South Wales;Australia;3025.0;3024.3999999999996;670.888888888889;511.59322033897524
2020-04-30;Newfoundland and Labrador;Canada;258.0;258.4;inf;1290.9999999998897
2020-04-30;Ningxia;China;75.0;74.99999999999999;inf;
2020-04-30;Northern Territory;Australia;28.0;27.999999999999993;inf;
2020-04-30;Northwest Territories;Canada;5.0;4.999999999999999;inf;
2020-04-30;Nova Scotia;Canada;947.0;943.7999999999997;58.27083333333336;62.39373601789718
2020-04-30;Ontario;Canada;17395.0;17414.799999999996;37.894227188081956;36.34398455929665
2020-04-30;Prince Edward Island;Canada;27.0;26.999999999999993;inf;
2020-04-30;Qinghai;China;18.0;17.999999999999996;inf;
2020-04-30;Quebec;Canada;27550.0;27648.199999999993;29.782373765604632;28.956364687183957
2020-04-30;Queensland;Australia;1033.0;1033.7999999999997;-2066.6666666666674;1722.1111111113728
2020-04-30;Reunion;France;420.0;420.5999999999999;419.3333333333334;419.6
2020-04-30;Saint Barthelemy;France;6.0;5.999999999999999;inf;
2020-04-30;Saint Pierre and Miquelon;France;1.0;0.9999999999999998;inf;
2020-04-30;Saskatchewan;Canada;389.0;394.79999999999995;32.98550724637682;32.47457627118642
2020-04-30;Hubei;China;68128.0;68127.99999999999;inf;inf
2020-04-30;Hong Kong;China;1037.0;1037.7999999999997;inf;2593.5000000001482
2020-04-30;Henan;China;1276.0;1275.9999999999998;inf;inf
2020-04-30;Heilongjiang;China;944.0;941.9999999999998;376.26666666666677;723.6923076923331
2020-04-30;Alberta;Canada;5355.0;5322.5999999999985;20.290429042904297;24.769553297855214
2020-04-30;Anguilla;United Kingdom;3.0;2.9999999999999996;inf;
2020-04-30;Anhui;China;991.0;990.9999999999998;inf;3.7151209870536155e+31
2020-04-30;Aruba;Netherlands;100.0;99.99999999999999;inf;
2020-04-30;Australian Capital Territory;Australia;106.0;105.99999999999999;inf;inf
2020-04-30;Beijing;China;593.0;592.9999999999999;inf;inf
2020-04-30;Bermuda;United Kingdom;114.0;112.6;55.83333333333336;124.1481481481464
2020-04-30;Bonaire, Sint Eustatius and Saba;Netherlands;5.0;5.399999999999999;inf;
2020-04-30;British Columbia;Canada;2112.0;2113.5999999999995;70.6440677966102;56.14594594594595
2020-04-30;British Virgin Islands;United Kingdom;6.0;5.999999999999999;inf;
2020-04-30;Cayman Islands;United Kingdom;73.0;72.79999999999998;48.00000000000003;
2020-04-30;Channel Islands;United Kingdom;537.0;536.9999999999999;152.76190476190482;172.17204301075145
2020-04-30;Chongqing;China;579.0;578.9999999999999;inf;inf
2020-04-30;Curacao;Netherlands;16.0;15.999999999999996;inf;
2020-04-30;Shaanxi;China;306.0;305.99999999999994;inf;75.50000000000001
2020-04-30;Diamond Princess;Canada;0.0;0.3999999999999999;;
2020-04-30;Faroe Islands;Denmark;187.0;186.99999999999997;inf;inf
2020-04-30;French Guiana;France;126.0;126.39999999999998;250.66666666666677;36.17647058823532
2020-04-30;French Polynesia;France;58.0;57.99999999999999;inf;
2020-04-30;Fujian;China;356.0;355.5999999999999;710.6666666666667;1777.0000000001016
2020-04-30;Gansu;China;139.0;138.99999999999997;inf;inf
2020-04-30;Gibraltar;United Kingdom;144.0;142.79999999999995;94.66666666666669;237.00000000000227
2020-04-30;Grand Princess;Canada;13.0;12.999999999999998;inf;
2020-04-30;Greenland;Denmark;11.0;10.999999999999996;inf;
2020-04-30;Guadeloupe;France;151.0;150.59999999999997;149.6666666666667;250.00000000000242
2020-04-30;Guangdong;China;1588.0;1587.9999999999995;inf;7939.000000007221
2020-04-30;Guangxi;China;254.0;253.99999999999994;inf;3.8088425053950284e+31
2020-04-30;Guizhou;China;147.0;146.99999999999997;inf;inf
2020-04-30;Hainan;China;168.0;167.99999999999997;inf;inf
2020-04-30;Hebei;China;328.0;327.9999999999999;inf;inf
2020-04-30;Falkland Islands (Malvinas);United Kingdom;13.0;12.999999999999998;inf;
2020-04-30;Shandong;China;787.0;786.9999999999999;inf;inf
2020-04-30;no;El Salvador;395.0;397.3999999999999;14.89333333333334;14.963855421686747
2020-04-30;Shanxi;China;197.0;196.99999999999997;inf;inf
2020-04-30;no;Bosnia and Herzegovina;1757.0;1727.7999999999997;19.453488372093034;31.050092764378498
2020-04-30;no;Botswana;23.0;22.999999999999993;inf;
2020-04-30;no;Brazil;87187.0;85881.79999999999;11.47300267584098;13.613554360405754
2020-04-30;no;Brunei;138.0;137.99999999999997;inf;inf
2020-04-30;no;Bulgaria;1506.0;1500.1999999999998;27.1152647975078;29.88477366255143
2020-04-30;no;Burkina Faso;645.0;644.9999999999999;183.2380952380953;188.7058823529393
2020-04-30;no;Burma;151.0;150.59999999999997;300.66666666666674;149.60000000000002
2020-04-30;no;Burundi;11.0;11.799999999999997;inf;
2020-04-30;no;Cabo Verde;121.0;124.59999999999998;33.23809523809525;19.96610169491526
2020-04-30;no;Cambodia;122.0;121.99999999999997;inf;3.6588880760487676e+31
2020-04-30;no;Cameroon;1832.0;1855.5999999999995;28.18372703412075;30.7364208118926
2020-04-30;no;Central African Republic;50.0;58.79999999999998;inf;
2020-04-30;no;Chad;73.0;73.39999999999998;5.619047619047621;
2020-04-30;Shanghai;China;652.0;649.5999999999999;185.1428571428572;359.92592592592365
2020-04-30;no;Bolivia;1167.0;1205.7999999999997;19.473684210526326;15.325170068027216
2020-04-30;no;Colombia;6507.0;6590.799999999998;22.29749103942653;18.8756158873806
2020-04-30;no;Congo (Brazzaville);220.0;218.39999999999992;32.512820512820525;36.6551724137932
2020-04-30;no;Congo (Kinshasa);572.0;562.3999999999999;10.125412541254127;13.870910698496914
2020-04-30;no;Costa Rica;719.0;718.9999999999998;101.76190476190479;107.9090909090924
2020-04-30;no;Cote d'Ivoire;1275.0;1278.1999999999998;26.78260869565218;32.53543307086613
2020-04-30;no;Croatia;2076.0;2071.5999999999995;142.18390804597706;198.21153846154107
2020-04-30;no;Cuba;1501.0;1510.6;45.88541666666667;37.68717948717939
2020-04-30;no;Cyprus;850.0;850.1999999999998;129.74358974358978;102.67479674796763
2020-04-30;no;Czechia;7682.0;7651.399999999998;85.26217228464422;118.00725764644943
2020-04-30;no;Denmark;9158.0;9146.999999999998;58.66883821932684;62.30726643598618
2020-04-30;no;Diamond Princess;712.0;711.9999999999999;inf;inf
2020-04-30;no;Djibouti;1089.0;1089.3999999999999;126.98039215686276;71.13907284768203
2020-04-30;no;Dominica;16.0;15.999999999999996;inf;
2020-04-30;no;Dominican Republic;6972.0;6981.199999999999;24.02877697841727;27.616899097620994
2020-04-30;no;Ecuador;24934.0;25533.399999999994;72.84714003944775;31.53815414700512
2020-04-30;no;Comoros;1.0;0.9999999999999998;0.6666666666666667;
2020-04-30;no;Bhutan;7.0;6.999999999999998;inf;
2020-04-30;no;Chile;17702.0;18041.999999999996;20.229191797346207;18.125203944101603
2020-04-30;no;Belize;18.0;17.999999999999996;inf;
2020-04-30;no;Benin;64.0;74.39999999999999;inf;
2020-04-30;Sichuan;China;561.0;560.9999999999999;inf;inf
2020-04-30;Sint Maarten;Netherlands;75.0;75.39999999999998;inf;
2020-04-30;South Australia;Australia;438.0;437.9999999999999;inf;3.284002002683115e+31
2020-04-30;St Martin;France;38.0;37.99999999999999;inf;
2020-04-30;Tasmania;Australia;221.0;219.99999999999994;146.22222222222226;136.54166666666717
2020-04-30;Tianjin;China;190.0;189.99999999999997;inf;inf
2020-04-30;Tibet;China;1.0;0.9999999999999998;inf;
2020-04-30;Turks and Caicos Islands;United Kingdom;12.0;11.999999999999998;inf;
2020-04-30;Western Australia;Australia;551.0;550.8;1101.3333333333337;1375.9999999998824
2020-04-30;Xinjiang;China;76.0;75.99999999999999;inf;
2020-04-30;Yukon;Canada;11.0;10.999999999999996;inf;
2020-04-30;Yunnan;China;185.0;184.99999999999997;inf;inf
2020-04-30;Zhejiang;China;1268.0;1267.9999999999998;inf;inf
2020-04-30;no;Afghanistan;2171.0;2148.3999999999996;11.541302235179788;12.692144373673036
2020-04-30;Victoria;Australia;1364.0;1366.7999999999997;271.93333333333345;238.71345029239578
2020-04-30;no;Algeria;4006.0;3990.399999999999;21.480859010270787;24.743225806451655
2020-04-30;no;Albania;773.0;771.9999999999999;66.34782608695654;69.83486238532087
2020-04-30;no;Belarus;14027.0;14032.199999999997;14.446032618654941;14.600318766447995
2020-04-30;no;Barbados;81.0;80.6;160.66666666666674;
2020-04-30;no;Bangladesh;7667.0;7651.999999999998;11.74661134163209;12.423700064338787
2020-04-30;no;Bahrain;3040.0;3045.2;25.537117903930138;27.080565805657983
2020-04-30;no;Bahamas;81.0;81.0;160.66666666666674;
2020-04-30;no;Azerbaijan;1804.0;1806.9999999999995;40.51340996168584;41.5121568627451
2020-04-30;no;Belgium;48519.0;48452.2;80.85063291139244;83.59229515828638
2020-04-30;no;Armenia;2066.0;2057.2;19.648241206030153;22.703575547866198
2020-04-30;no;Argentina;4428.0;4410.599999999999;28.438538205980077;32.454729387961514
2020-04-30;no;Antigua and Barbuda;24.0;24.399999999999995;inf;
2020-04-30;no;Angola;27.0;29.199999999999996;inf;
2020-04-30;no;Andorra;745.0;744.5999999999999;743.6666666666667;675.9999999999862
2020-04-30;no;Austria;15452.0;15459.999999999996;324.28771929824575;261.04632768361995
2020-05-01;no;Liechtenstein;82.0;81.99999999999997;inf;
2020-05-01;no;Libya;63.0;62.19999999999999;61.66666666666668;
2020-05-01;no;Liberia;152.0;149.2;26.303030303030305;30.836879432624094
2020-05-01;no;Lesotho;0.0;0.0;;
2020-05-01;no;Lebanon;729.0;728.9999999999998;181.25000000000006;168.5581395348855
2020-05-01;no;Latvia;870.0;865.3999999999999;81.80952380952384;89.18055555555536
2020-05-01;no;Kuwait;4377.0;4348.599999999999;12.70643642072214;14.106239851542565
2020-05-01;no;Kyrgyzstan;756.0;758.9999999999999;55.08641975308644;46.11594202898546
2020-05-01;no;Kosovo;806.0;806.1999999999998;99.7916666666667;85.71326164874594
2020-05-01;no;Korea, South;10780.0;10782.599999999999;1436.4000000000005;1330.189300411463
2020-05-01;no;Kenya;411.0;418.19999999999993;29.40740740740742;24.61758691206543
2020-05-01;no;Lithuania;1399.0;1394.9999999999998;115.52777777777783;603.9420289854892
2020-05-01;no;Laos;19.0;18.999999999999996;inf;
2020-05-01;no;Luxembourg;3802.0;3798.199999999999;229.39393939393943;227.80722891566393
2020-05-01;no;Mozambique;79.0;77.99999999999999;51.33333333333334;
2020-05-01;no;Madagascar;132.0;134.39999999999998;64.6666666666667;46.83333333333315
2020-05-01;no;Malawi;37.0;37.39999999999999;73.33333333333336;
2020-05-01;no;Malaysia;6071.0;6098.399999999999;95.33333333333337;74.90743046907455
2020-05-01;no;Maldives;491.0;456.5999999999999;3.871674491392802;7.019883040935672
2020-05-01;no;Mali;508.0;517.3999999999999;37.948717948717956;17.81090909090911
2020-05-01;no;Malta;467.0;467.99999999999994;232.50000000000009;125.47747747747692
2020-05-01;no;Mauritania;8.0;7.999999999999998;inf;
2020-05-01;no;Mauritius;332.0;332.0;inf;-831.0000000000476
2020-05-01;no;Mexico;20739.0;20664.199999999997;13.097959183673478;14.558718682532502
2020-05-01;no;Moldova;3980.0;3964.1999999999994;37.15470494417864;36.6388361796332
2020-05-01;no;Monaco;95.0;94.99999999999999;inf;
2020-05-01;no;Mongolia;38.0;38.39999999999999;inf;
2020-05-01;no;Montenegro;322.0;322.0;inf;1608.9999999996342
2020-05-01;no;Morocco;4569.0;4588.999999999999;35.78763440860216;35.40952380952382
2020-05-01;no;MS Zaandam;9.0;8.999999999999998;inf;
2020-05-01;no;Kazakhstan;3597.0;3582.7999999999993;14.723311546840964;17.73159268929504
2020-05-01;no;Estonia;1694.0;1689.5999999999995;120.21428571428575;182.69565217391667
2020-05-01;no;Japan;14558.0;14567.999999999996;59.36099585062242;57.61142397425576
2020-05-01;no;Namibia;16.0;15.999999999999996;inf;
2020-05-01;no;Eswatini;106.0;103.39999999999999;13.200000000000005;11.317460317460323
2020-05-01;no;Ethiopia;133.0;132.39999999999998;87.55555555555557;72.55555555555569
2020-05-01;no;Fiji;18.0;17.999999999999996;inf;
2020-05-01;no;Finland;5051.0;5076.399999999999;68.74482758620692;50.008040201005265
2020-05-01;no;France;165764.0;166173.8;493.4138102334825;808.4667315806214
2020-05-01;no;Gabon;276.0;299.59999999999997;inf;12.5972850678733
2020-05-01;no;Gambia;12.0;13.399999999999999;11.000000000000004;
2020-05-01;no;Georgia;566.0;558.5999999999999;22.068027210884363;33.28425357873209
2020-05-01;no;Germany;164077.0;163851.19999999995;128.34909377462571;136.00061310369912
2020-05-01;no;Ghana;2074.0;2031.3999999999996;9.626137303556662;17.222321695016408
2020-05-01;no;Greece;2612.0;2604.9999999999995;144.0555555555556;177.4840182648385
2020-05-01;no;Grenada;20.0;20.399999999999995;inf;
2020-05-01;no;Guatemala;644.0;638.1999999999998;13.793103448275865;18.265861027190358
2020-05-01;no;Jordan;459.0;456.7999999999999;113.58333333333336;197.59420289855225
2020-05-01;no;Guinea;1537.0;1510.9999999999995;15.709677419354842;18.68227134807112
2020-05-01;no;Guyana;82.0;81.19999999999999;40.33333333333335;
2020-05-01;no;Haiti;85.0;82.99999999999999;17.92592592592593;
2020-05-01;no;Holy See;11.0;10.799999999999997;21.33333333333334;
2020-05-01;no;Honduras;804.0;875.5999999999998;23.363636363636374;11.471035137701808
2020-05-01;no;Hungary;2863.0;2860.999999999999;41.00490196078433;39.4143126177026
2020-05-01;no;Iceland;1798.0;1797.7999999999997;3594.6666666666674;1796.8666666666666
2020-05-01;no;India;37257.0;37477.19999999999;16.71545490663489;16.47449717672315
2020-05-01;no;Indonesia;10551.0;10494.999999999998;26.017094017094028;29.62193698949824
2020-05-01;no;Iran;95646.0;95562.99999999997;95.17110775934309;96.35893778864454
2020-05-01;no;Iraq;2153.0;2151.2;27.73777777777779;28.072072072071983
2020-05-01;no;Ireland;20833.0;20875.999999999996;70.91724137931037;65.11540492028283
2020-05-01;no;Israel;16101.0;16054.799999999997;119.55305867665422;143.68288288288173
2020-05-01;no;Italy;207428.0;207305.39999999997;107.11180609851452;107.40154763149606
2020-05-01;no;Jamaica;432.0;436.4;23.14814814814816;20.38235294117644
2020-05-01;no;Guinea-Bissau;257.0;236.19999999999996;8.551282051282055;5.418478260869567
2020-05-01;no;Nepal;59.0;61.39999999999999;57.66666666666668;
2020-05-01;no;Slovenia;1434.0;1431.7999999999997;178.37500000000006;209.58823529411558
2020-05-01;no;New Zealand;1485.0;1482.7999999999997;328.88888888888897;528.5952380952468
2020-05-01;no;Sri Lanka;690.0;684.9999999999999;32.55284552845529;30.74074074074072
2020-05-01;no;Sudan;533.0;506.7999999999999;5.696202531645571;7.5995487873660466
2020-05-01;no;Suriname;10.0;9.999999999999998;inf;
2020-05-01;no;Sweden;21520.0;21462.599999999995;34.43568691844555;35.701868307131534
2020-05-01;no;Switzerland;29705.0;29683.999999999993;198.42953020134235;228.40030911901474
2020-05-01;no;Syria;44.0;43.599999999999994;86.6666666666667;
2020-05-01;no;Taiwan*;429.0;430.9999999999999;inf;429.86666666667895
2020-05-01;no;Tajikistan;15.0;46.79999999999999;1.3333333333333337;
2020-05-01;no;Tanzania;480.0;479.9999999999999;inf;12.259668508287298
2020-05-01;no;Thailand;2960.0;2959.2;454.41025641025647;447.3838383838291
2020-05-01;no;Timor-Leste;24.0;23.999999999999996;inf;
2020-05-01;no;Togo;123.0;118.99999999999997;16.57142857142858;22.8
2020-05-01;no;Trinidad and Tobago;116.0;115.99999999999999;inf;inf
2020-05-01;no;Tunisia;998.0;998.7999999999998;110.07407407407413;123.86666666666581
2020-05-01;no;Turkey;122392.0;122120.99999999997;49.9944479144979;50.96335687342257
2020-05-01;no;US;1106829.0;1104033.7999999998;33.67804235707233;36.92063906425675
2020-05-01;no;Uganda;85.0;85.19999999999999;41.500000000000014;
2020-05-01;no;Ukraine;10861.0;10891.399999999998;20.85963149078728;21.197825348284066
2020-05-01;no;United Arab Emirates;13038.0;13041.999999999996;22.51157198677488;22.527391905706928
2020-05-01;no;United Kingdom;182270.0;181271.19999999995;36.655306551000045;39.864812686393485
2020-05-01;no;Uruguay;648.0;645.5999999999999;71.14814814814817;103.13978494623584
2020-05-01;no;Uzbekistan;2086.0;2078.7999999999997;48.62698412698414;48.0314465408804
2020-05-01;no;Venezuela;335.0;340.19999999999993;166.50000000000006;76.22727272727312
2020-05-01;no;Vietnam;270.0;270.19999999999993;inf;2700.6666666668207
2020-05-01;no;West Bank and Gaza;353.0;349.4;77.11111111111113;165.39682539682366
